realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,city,day_type
257.739212,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,92,1,0.858383657,0.563633299,-9.12984,38.71137,lisbon,weekday
670.2813873,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,93,2,6.838703146,0.541267381,13.31995,52.50596,berlin,weekend
462.1463346,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,86,1,3.182163147,0.236104308,-0.17212,51.51489,london,weekday
191.8386492,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,2.490123484,0.215008697,-9.14284,38.73467,lisbon,weekend
267.120075,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,0.991907171,0.491970845,-9.13007,38.71725,lisbon,weekend
115.9203515,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,11.55999635,2.150630592,13.37063,52.42337,berlin,weekend
144.5295227,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,3.784321426,0.638395787,2.14875,41.41723,barcelona,weekend
208.494028,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,3.209948287,0.516474455,16.34808,48.18526,vienna,weekend
97.05122536,Shared room,TRUE,FALSE,4,FALSE,0,1,9,90,1,0.779640017,0.212684947,2.17128,41.38018,barcelona,weekday
107.0109833,Private room,FALSE,TRUE,2,FALSE,0,1,8,84,1,5.424534116,0.455214592,-0.05284,51.52268,london,weekend
202.8606151,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.749079475,0.318936516,13.39997,52.53546,berlin,weekend
452.0487109,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,98,3,3.593608784,0.389589462,16.33239,48.19168,vienna,weekend
840.5653943,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,1.995092516,0.295892466,-0.1558,51.51147,london,weekday
146.3027017,Private room,FALSE,TRUE,2,FALSE,0,0,9,97,1,8.111634954,0.352935173,13.33356,52.47098,berlin,weekday
163.9267151,Private room,FALSE,TRUE,4,FALSE,0,1,9,86,1,4.944716677,0.929087867,-0.05644,51.51115,london,weekday
299.7185741,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,2,3.951505953,0.537700758,-9.13234,38.74752,lisbon,weekday
126.7154513,Private room,FALSE,TRUE,2,FALSE,1,0,4,60,1,3.007147217,1.74316978,12.48812,41.9258,rome,weekday
161.5505108,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,92,1,3.308579147,0.111101416,12.48094,41.8757,rome,weekend
113.5755347,Private room,FALSE,TRUE,2,FALSE,0,0,5,70,1,0.556266511,0.195802079,2.17386,41.38305,barcelona,weekday
376.3023589,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,1,5.707537506,0.288326595,-0.05163,51.52807,london,weekend
327.4606093,Private room,FALSE,TRUE,2,TRUE,0,0,9,96,1,2.608873069,0.932341636,2.19672,41.39929,barcelona,weekend
197.467167,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,0.754509848,0.658395941,-9.14816,38.71112,lisbon,weekday
195.6740796,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,100,2,1.190330078,0.766658324,23.74649,37.96942,athens,weekday
326.4540338,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,1,0.731086789,0.169451057,-9.13599,38.71831,lisbon,weekend
278.3961756,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,0.549054065,0.522087565,23.74116,37.97746,athens,weekday
80.14435357,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,0.546157398,0.304770454,23.73652,37.9804,athens,weekday
349.0204379,Private room,FALSE,TRUE,2,FALSE,0,1,6,60,1,2.228751865,0.221292443,-0.1238,51.52822,london,weekend
232.8370846,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,2.55781581,0.366670178,-0.13042,51.53124,london,weekend
260.7419144,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,91,0,2.525649391,0.307988068,2.37323,48.87483,paris,weekday
149.8608936,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,6.934507556,2.488174219,12.56,41.946,rome,weekday
172.7725434,Private room,FALSE,TRUE,2,FALSE,1,0,9,79,1,1.207119613,0.758449483,12.49373,41.90968,rome,weekday
53.19522883,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,90,1,2.263283342,0.460261191,23.73433,37.99593,athens,weekday
208.0751876,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,97,1,1.439662408,0.442240802,12.4959,41.88881,rome,weekend
187.9408525,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,97,1,2.999474192,0.444293346,23.765,37.989,athens,weekday
409.9343823,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,12.21307278,5.048930264,0.02869,51.45797,london,weekend
126.5437162,Private room,FALSE,TRUE,3,FALSE,0,1,10,98,1,1.434155623,0.076590466,23.726,37.965,athens,weekday
264.2371144,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,95,1,5.535877557,0.385350161,2.27747,48.86013,paris,weekday
171.2942491,Private room,FALSE,TRUE,3,FALSE,1,0,9,94,1,0.656423238,0.247653892,2.17035,41.38123,barcelona,weekday
281.1864526,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,50,1,3.328218003,0.328831119,16.33033,48.20095,vienna,weekend
304.789209,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,1.813385919,0.160343489,19.07087,47.48677,budapest,weekend
426.1624215,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,94,1,7.851859446,3.754145232,-0.0377,51.46548,london,weekday
135.4688492,Private room,FALSE,TRUE,2,FALSE,0,1,8,79,1,4.370099953,0.620974183,-0.06485,51.51202,london,weekday
128.5557348,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,2.779414836,0.497432277,16.34986,48.18924,vienna,weekend
105.6494402,Private room,FALSE,TRUE,5,FALSE,1,0,9,94,1,2.376483273,0.795804413,16.3771,48.22978,vienna,weekday
125.2526202,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,88,1,4.730653706,0.713105916,19.01066,47.46792,budapest,weekend
630.3751787,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,2,7.821224886,0.350205131,4.97726,52.32542,amsterdam,weekend
172.8424015,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.336928836,0.890684591,-9.155,38.712,lisbon,weekday
144.2872585,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,90,1,2.072828479,0.222062736,19.0812,47.50225,budapest,weekend
203.0956848,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,1,1.567078377,1.047828892,-9.15752,38.71065,lisbon,weekday
126.7592506,Shared room,TRUE,FALSE,4,FALSE,0,1,9,90,1,1.353490625,0.155462514,2.35238,48.86874,paris,weekend
616.6654907,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,80,1,0.783147618,0.306223567,-0.13703,51.5121,london,weekday
245.3021002,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,0,5.591261772,0.305019851,-0.20549,51.52089,london,weekend
92.34797653,Private room,FALSE,TRUE,4,TRUE,1,0,10,97,1,6.888497587,0.791969968,12.46228,41.84653,rome,weekend
133.3521485,Private room,FALSE,TRUE,3,FALSE,0,0,7,63,1,5.41934017,0.045859652,-0.05582,51.5276,london,weekday
345.2574143,Private room,FALSE,TRUE,3,FALSE,0,1,10,97,1,3.354135287,0.926645855,-0.11978,51.53808,london,weekend
225.5219122,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.814872899,0.519783924,2.14947,41.39242,barcelona,weekday
121.4821764,Private room,FALSE,TRUE,4,TRUE,0,1,9,93,1,1.370842926,0.084335352,-9.124,38.714,lisbon,weekend
416.1503752,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,98,2,2.295318086,0.920595807,12.47459,41.90098,rome,weekend
146.993109,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,4.782589009,0.496080463,-0.1115,51.46652,london,weekend
525.1769797,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,75,3,8.280484937,1.864041913,-0.03112,51.55218,london,weekend
210.9061936,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,2,0.80927991,0.422664355,23.73668,37.98278,athens,weekday
113.4206641,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,97,1,2.522659882,0.966974232,23.73958,37.99804,athens,weekend
172.2400581,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,4.228337513,0.384029768,4.83964,52.35391,amsterdam,weekend
743.6675369,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,95,3,9.087070209,0.968922825,-0.21867,51.44976,london,weekend
183.7665084,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,95,2,1.330916821,0.343863351,19.06623,47.48977,budapest,weekday
265.821897,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,96,2,4.411876618,0.352493468,12.53,41.867,rome,weekend
142.0541405,Private room,FALSE,TRUE,3,FALSE,1,0,10,95,1,9.172048759,4.059475139,-0.09324,51.42872,london,weekend
123.497064,Shared room,TRUE,FALSE,2,FALSE,0,0,9,93,1,2.539640091,0.200906328,2.38216,48.86862,paris,weekday
339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,77,0,0.883262036,0.18479205,2.357,48.864,paris,weekday
198.2943424,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,1,2.611828663,0.17408177,2.37748,48.87347,paris,weekend
276.0442232,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.125957199,0.373993269,16.38617,48.20281,vienna,weekday
271.6432654,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,14.16315404,5.032614279,0.0747,51.49181,london,weekday
157.5208002,Shared room,TRUE,FALSE,6,FALSE,0,1,9,92,1,0.932756522,0.352399265,13.42582,52.51723,berlin,weekend
620.9805201,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,90,1,2.301662148,0.048314743,2.34768,48.877,paris,weekend
206.4498089,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,3.630394274,0.282371469,2.40118,48.86329,paris,weekend
230.9868375,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,95,3,2.89234515,1.712729501,12.47,41.891,rome,weekend
158.978795,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,95,1,0.96774377,0.71007309,12.49669,41.90853,rome,weekday
318.5292199,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,79,0,1.791141801,0.374359836,2.3735,48.84808,paris,weekend
121.7276872,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,0,0.674891167,0.238607516,19.0623,47.49592,budapest,weekday
161.5505108,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,4.274874051,0.943900824,12.451,41.897,rome,weekday
127.481077,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,97,2,1.666722211,0.473907692,23.73494,37.99057,athens,weekday
857.4890484,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,2.711869142,0.271372465,2.32463,48.87241,paris,weekend
207.2014864,Private room,FALSE,TRUE,2,FALSE,0,1,8,83,1,0.659281616,0.317387422,-0.11896,51.5109,london,weekend
491.0745784,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,4.930139329,0.546943123,-0.09883,51.54886,london,weekday
69.59904389,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,92,1,1.600506056,0.64198384,23.73671,37.98994,athens,weekday
186.9752346,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,9.901237406,5.719229074,-0.01884,51.45076,london,weekend
247.3523017,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,5.198312185,2.492338415,12.45259,41.87236,rome,weekend
331.9851308,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,96,2,1.379053359,0.302473461,12.48577,41.90248,rome,weekend
414.9814135,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,100,2,3.562638797,1.276787615,12.46861,41.88095,rome,weekday
245.7724782,Private room,FALSE,TRUE,2,FALSE,0,1,8,89,1,1.358057352,0.353500494,-0.13935,51.51804,london,weekday
101.0006327,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,90,1,2.757688859,1.079060663,23.709,37.989,athens,weekend
255.2051511,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,98,2,0.463379775,0.268263802,19.06,47.5,budapest,weekend
161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,9,97,1,1.484863831,0.282118444,2.16365,41.37465,barcelona,weekday
798.752531,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,100,2,2.126946385,0.09743513,2.15149,41.40027,barcelona,weekday
114.0906647,Private room,FALSE,TRUE,3,TRUE,1,0,9,97,1,3.652354827,0.400035382,12.47992,41.87254,rome,weekday
242.6764548,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,95,1,0.984734138,0.716983325,12.49646,41.90861,rome,weekend
659.705073,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,94,1,1.550475883,0.328266216,-0.14901,51.50456,london,weekend
380.3801464,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,3,2.581580545,1.104920726,12.47627,41.88809,rome,weekday
168.5642812,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,96,1,3.883552995,0.20050953,12.45637,41.90777,rome,weekday
135.9392272,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.397764739,2.020245306,-0.17915,51.45018,london,weekend
307.8106068,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,93,1,1.55153898,0.276984544,2.35761,48.87015,paris,weekday
161.5505108,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,9,95,1,6.202646607,0.25611603,12.42751,41.90063,rome,weekend
207.8478889,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,1,4.482111185,0.47582948,2.3041,48.83218,paris,weekend
242.2088701,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,1.328065142,0.45298537,12.48816,41.8952,rome,weekday
189.0243902,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,77,1,0.378601682,0.21229312,-9.13862,38.71569,lisbon,weekday
152.4390244,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,94,0,1.033956118,0.796607939,-9.15135,38.71079,lisbon,weekend
133.3395824,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,1,1.394351607,1.133841092,23.74582,37.9661,athens,weekday
196.2945591,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,0.922010746,0.595738141,-9.14349,38.72011,lisbon,weekday
149.6921558,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,1,0.922719115,0.389685019,19.06644,47.49921,budapest,weekend
377.7146053,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.633754416,0.213324863,2.29649,48.87554,paris,weekend
130.892513,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,92,1,0.772734582,0.317748125,19.06301,47.50215,budapest,weekday
204.3792187,Private room,FALSE,TRUE,2,FALSE,0,1,8,83,1,8.652969572,0.701580997,-0.169,51.435,london,weekday
230.2500059,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,4.051320391,0.470986927,-0.06927,51.51053,london,weekend
373.986392,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.865745895,0.266644823,2.35258,48.87335,paris,weekday
162.3819147,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,2,2.623404832,0.262768434,19.023,47.509,budapest,weekday
375.8817051,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,6,80,1,1.763043255,1.895295385,4.87353,52.38361,amsterdam,weekday
97.48552949,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.652194733,0.431175532,23.73097,37.9611,athens,weekday
444.2944585,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,96,2,3.030140195,1.215193993,2.20117,41.40108,barcelona,weekday
146.8105066,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,1.629762319,0.548904037,-9.14447,38.72656,lisbon,weekend
128.8835579,Private room,FALSE,TRUE,2,FALSE,0,1,6,77,1,6.343066815,0.606432453,-0.21827,51.50186,london,weekday
173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,1.534299709,0.126325604,2.15171,41.38814,barcelona,weekday
217.843536,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,84,1,3.830653479,0.131295466,16.336,48.185,vienna,weekend
158.5365854,Private room,FALSE,TRUE,2,FALSE,0,1,6,60,1,0.771191546,0.67806002,-9.14838,38.71123,lisbon,weekend
206.7311084,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.729946601,0.349056032,-0.13466,51.53245,london,weekend
271.6432654,Private room,FALSE,TRUE,4,FALSE,1,0,8,81,1,6.997318422,1.887654253,-0.07343,51.56141,london,weekend
250.5668139,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,93,1,2.11165277,0.160159723,16.34878,48.19935,vienna,weekday
75.22320905,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,1.334133992,0.865741296,23.73743,37.98747,athens,weekend
116.4185423,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,5.178336413,0.413293985,-0.06073,51.52906,london,weekday
319.8289233,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,2,2.249528638,0.583759178,19.06768,47.48049,budapest,weekday
263.6022514,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,93,2,2.829879617,2.12552129,-9.17071,38.7048,lisbon,weekday
401.2807329,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,94,0,5.965697495,0.140626316,13.33476,52.5038,berlin,weekday
622.6419516,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,98,2,0.560442107,0.532432732,23.73058,37.97225,athens,weekday
181.0506567,Private room,FALSE,TRUE,2,TRUE,1,0,10,94,1,0.350361399,0.351271396,-9.136,38.711,lisbon,weekday
283.8102339,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,76,1,4.225204306,0.093062625,2.40208,48.83696,paris,weekday
983.7782484,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,95,3,2.803923774,1.092278958,2.20162,41.39558,barcelona,weekend
952.3586343,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,3.572261046,0.194053605,4.89522,52.34115,amsterdam,weekday
150.632138,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,93,1,2.067449967,0.52374556,19.08005,47.50486,budapest,weekday
166.8468299,Shared room,TRUE,FALSE,4,FALSE,0,1,8,100,1,1.54694023,0.23924799,19.05392,47.51247,budapest,weekend
494.8405253,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,96,3,1.357084235,0.712144609,-9.12745,38.72002,lisbon,weekday
206.2607305,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,4.282836199,0.141332282,-0.18636,51.51987,london,weekday
126.7154513,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.437250114,0.375616189,12.46181,41.90757,rome,weekend
367.3651779,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,98,0,3.537895291,0.198811144,-0.08437,51.52525,london,weekend
264.3524072,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,94,0,3.527919908,0.343355105,-0.08323,51.52388,london,weekend
334.0892619,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,85,2,2.043716734,0.804987228,12.47763,41.90038,rome,weekend
188.041756,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.038486439,0.500970464,2.37875,48.89852,paris,weekday
730.3449565,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,1.587467005,0.2010744,13.39815,52.51462,berlin,weekend
1174.298549,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,95,2,0.763029243,0.227793367,-0.125,51.515,london,weekend
223.7949054,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,99,1,1.086924588,0.381441298,23.72789,37.96778,athens,weekend
509.2280122,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,86,2,1.618729752,0.283447147,2.16635,41.37282,barcelona,weekday
191.2421387,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,100,1,4.357943884,0.262517875,12.4506,41.90797,rome,weekend
115.4934187,Private room,FALSE,TRUE,3,TRUE,1,0,10,98,1,2.249784457,0.12725064,12.515,41.883,rome,weekday
645.5006663,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,99,1,2.39132939,1.067610589,12.47346,41.89994,rome,weekday
180.8603213,Private room,FALSE,TRUE,2,FALSE,0,1,8,73,1,3.021971994,0.608591022,-0.09106,51.49349,london,weekend
233.0722736,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,4.226311031,1.53191938,-0.07711,51.48704,london,weekday
271.900498,Private room,FALSE,TRUE,4,FALSE,0,1,10,90,1,0.286308235,0.216559657,12.499,41.9,rome,weekday
173.4739205,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,91,1,1.18752211,0.203905235,12.49345,41.89244,rome,weekend
387.8266187,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,93,1,5.104920127,0.71560863,-0.06372,51.53115,london,weekday
225.3110374,Private room,FALSE,TRUE,2,TRUE,1,0,10,93,1,3.886589563,0.122444374,-0.07297,51.51619,london,weekend
324.6616647,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,97,2,3.000170307,0.657607487,16.387,48.234,vienna,weekday
232.1015357,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,96,1,1.700047725,0.174077121,16.36811,48.19369,vienna,weekday
212.4359637,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,80,2,1.988276165,0.137669365,19.07034,47.48439,budapest,weekday
165.4368567,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,0.740891792,0.11762922,19.056,47.492,budapest,weekend
361.8259589,Private room,FALSE,TRUE,2,FALSE,0,1,8,100,1,1.711074734,0.10309679,16.35761,48.19749,vienna,weekend
137.115172,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.005702469,0.152906579,-0.11396,51.55251,london,weekend
465.6340075,Private room,FALSE,TRUE,4,FALSE,0,0,10,91,2,1.790851451,1.219306216,4.87343,52.36255,amsterdam,weekday
106.0702274,Private room,FALSE,TRUE,2,FALSE,0,0,9,85,1,5.635698003,2.652660539,-0.06738,51.47432,london,weekend
75.22320905,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,90,2,2.068058202,0.389136452,23.75649,37.98381,athens,weekend
157.8098333,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,1.376285375,1.140662071,12.518,41.897,rome,weekend
136.0225141,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,1,1.254510837,0.500781015,-9.14538,38.72274,lisbon,weekday
275.4073832,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,83,2,3.008209282,1.134830687,12.466,41.901,rome,weekend
504.4738559,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,1,3.248604982,0.278819877,2.34611,48.88546,paris,weekend
63.74053851,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,2.552664094,0.98084429,23.73952,37.99832,athens,weekday
276.2871136,Private room,FALSE,TRUE,2,FALSE,0,0,6,70,1,2.432694453,0.728726046,4.87992,52.35291,amsterdam,weekday
152.7898203,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,2,2.092634095,0.454774273,23.73544,37.99441,athens,weekday
245.7724782,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,2.430867338,0.546822763,-0.11644,51.52905,london,weekday
799.8777017,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,2,4.964244665,0.35791051,-0.0573,51.51676,london,weekend
405.7009807,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,7,65,0,4.491276914,0.354107529,-0.18797,51.49399,london,weekend
211.7904438,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,1,0.913655189,0.420180877,2.15909,41.38688,barcelona,weekday
119.3777318,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,9,100,1,2.873745576,0.927663609,19.07188,47.47564,budapest,weekday
123.9659738,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,98,2,2.0353106,0.402103066,23.71644,37.9861,athens,weekday
219.4985553,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,91,0,3.752866456,0.31123007,2.38,48.828,paris,weekend
171.135997,Private room,FALSE,TRUE,3,FALSE,1,0,9,87,1,1.487941888,1.298074001,12.52,41.899,rome,weekend
449.7157237,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.636670771,0.244283607,2.35,48.862,paris,weekday
125.5464896,Private room,FALSE,TRUE,3,FALSE,0,0,10,100,1,4.730209876,1.720506137,12.463,41.87,rome,weekday
315.1969981,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,87,2,1.075003006,0.401044667,-9.1276,38.71461,lisbon,weekday
172.73216,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,93,1,2.290201425,0.758983716,16.3931,48.19254,vienna,weekend
165.720029,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,3.393634996,0.508092918,16.32881,48.20277,vienna,weekday
322.8672293,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,94,2,4.514748536,1.880205711,12.46195,41.92818,rome,weekday
48.50842453,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,2.556241789,0.355448746,23.72577,37.99729,athens,weekend
142.4072943,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,96,1,0.662653352,0.104712634,19.0612,47.49492,budapest,weekday
144.4652908,Private room,FALSE,TRUE,3,FALSE,0,1,10,99,1,6.653901184,0.830967647,-9.11083,38.76793,lisbon,weekend
262.6641651,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,89,2,0.658663347,0.358872549,-9.14583,38.70896,lisbon,weekend
157.8118018,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,5.50232803,0.730647218,-0.12619,51.45888,london,weekday
156.5392637,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,97,2,1.481479224,0.069129393,23.72582,37.96458,athens,weekday
213.8850746,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,1.674455813,0.693841755,2.18911,41.3826,barcelona,weekend
1333.069252,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,88,2,1.864398627,0.204252604,2.33049,48.84847,paris,weekend
174.1752975,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,94,1,1.037799188,0.352375472,12.50246,41.89153,rome,weekday
149.4571603,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,1,1.887713901,0.728785265,19.04871,47.51512,budapest,weekend
175.0521407,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,8,90,2,2.686822831,0.388976316,23.75966,37.99028,athens,weekday
142.2893295,Private room,FALSE,TRUE,2,FALSE,0,1,8,81,1,4.661556385,0.701241396,-0.06074,51.5127,london,weekend
168.0219342,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,1.625291202,0.378835211,23.752,37.982,athens,weekend
197.1612539,Private room,FALSE,TRUE,6,FALSE,1,0,10,100,1,5.397897755,2.78073817,18.98864,47.47903,budapest,weekday
